id,movies_name,year,timing_min,rating_10,votes,genre,language
tt0255504,Post Man,1967,,6.27478459199189,42.0,drama,malayalam
tt11318262,Sannyasi Deshonayok,2020,,6.27478459199189,42.0,drama,bengali
tt11653688,Local Utpaat,2020,,6.27478459199189,42.0,"action, comedy",assamese
tt0266803,Niraparadhi,1951,,6.27478459199189,42.0,drama,tamil
tt0238055,Avaghachi Sansar,1960,,6.27478459199189,42.0,comedy,marathi
tt10111484,Vicar Ka Achar Open Your Mind Before Your Mouth,2018,,6.27478459199189,42.0,drama,hindi
tt5286444,Neerja,2016,,7.7,21192.0,"biography, drama, thriller",hindi
tt4271820,OK Kanmani,2015,,7.4,5030.0,romance,tamil
tt6264438,Meen Kuzhambum Mann Paanaiyum,2016,,5.4,98.0,"comedy, fantasy",tamil
tt14344938,Nandini,1969,,6.27478459199189,42.0,drama,marathi
tt2753314,Begunah,1970,,6.27478459199189,42.0,action,hindi
tt0246706,Ishara,1943,,6.27478459199189,42.0,drama,hindi
tt1955036,Vakratunda Mahakaaya,2013,,6.9,75.0,comedy,marathi
tt10443592,Kaise Tumse Kahoon,,,6.27478459199189,42.0,drama,urdu
tt0319540,Idhey Naa Savaal,1984,,6.2,8.0,drama,telugu
tt0256832,Intiguttu,1958,,7.2,5.0,"drama, family",telugu
tt0389191,Naag Mani,1957,,6.5,6.0,"adventure, fantasy",hindi
tt2652030,Ghanchakkar,1990,,7.3,15.0,comedy,marathi
tt2342405,Uladhaal,2008,,6.0,49.0,"drama, thriller",marathi
tt0237025,Barkha,1953,,6.27478459199189,42.0,drama,urdu
tt2671410,Doctor X,1972,,6.27478459199189,42.0,thriller,hindi
tt1838241,Qaid-e-Tanhai,,,8.2,103.0,drama,urdu
tt2018070,Gullu Dada Returns: No Compromise.. Only Fight...!,,,7.5,50.0,"comedy, crime, drama",oriya
tt5309284,Arshinagar,2015,,4.5,198.0,"drama, musical, romance",bengali
tt1289655,Susral Chalo,1983,,6.27478459199189,42.0,drama,punjabi
tt1620907,Na Ghar Ke Na Ghaat Ke,2010,,6.1,269.0,"comedy, drama",hindi
tt10050738,Therottam,2019,,6.27478459199189,42.0,"action, thriller",malayalam
tt2882184,Shaadi Aur Barbadi,1991,,6.27478459199189,42.0,comedy,hindi
tt1883330,SHUDRA: The Untouchables,2011,,7.8,23.0,"drama, family, history",hindi
tt0488316,Mazaa Mazaa,2005,,2.8,57.0,romance,hindi
tt3521142,Har Din Pyar Ke Din,1990,,6.27478459199189,42.0,thriller,hindi
tt14484644,Chor Na Bhai Ghanti Chor,2016,,6.27478459199189,42.0,drama,gujarati
tt5455354,Ek Gadi Baaki Anadi,1988,,7.7,15.0,comedy,marathi
tt0115568,Army,1996,,4.3,1591.0,"action, drama",hindi
tt0234578,Rebecca,1963,,6.27478459199189,42.0,drama,malayalam
tt0427527,Mera Suhag,1987,,6.27478459199189,42.0,"drama, family",hindi
tt13939944,Kamsale Kaisale,2012,,6.27478459199189,42.0,drama,kannada
tt8890224,Bottu Katuka,1979,,6.27478459199189,42.0,drama,telugu
tt14229528,Atmatyag,2012,,6.27478459199189,42.0,drama,bengali
tt0246771,Manju,1983,,7.6,5.0,drama,malayalam
tt0230870,Thakur Jarnail Singh,1966,,5.0,9.0,action,hindi
tt6276968,Premleela,2015,,6.27478459199189,42.0,"action, romance",bhojpuri
tt0257905,Marunnattil Oru Malayali,1971,,5.7,7.0,drama,malayalam
tt2759362,Munnudi,2000,,6.6,12.0,family,kannada
tt0306934,Halli Mestru,1992,,6.9,56.0,"comedy, drama",kannada
tt14110498,Licence,1976,,6.27478459199189,42.0,drama,punjabi
tt9680174,Kitty Party,2019,,3.8,5.0,"action, comedy",punjabi
tt14180624,Ajnabi Lage Zindagi,2019,,6.27478459199189,42.0,drama,urdu
tt0246213,Sangarshana,1983,,7.1,25.0,"action, drama, family",telugu
tt3441418,Cool Boys Hot Girls,2012,,6.27478459199189,42.0,comedy,telugu
tt14019248,Jeethu,2013,,6.27478459199189,42.0,drama,kannada
tt1891884,Once Upon a Time in Mumbaai Dobara,2013,,4.6,6698.0,"action, crime, drama",hindi
tt2674200,Akaash Ganga,1990,,6.27478459199189,42.0,action,hindi
tt0215204,Srinkhal,1947,,6.27478459199189,42.0,drama,bengali
tt3977454,Kabhi Yuh Bhi Toh Ho,2014,,6.27478459199189,42.0,family,hindi
tt4417702,Aadi Shakti,1992,,6.27478459199189,42.0,action,hindi
tt13005138,Appavi Kateri,2015,,6.27478459199189,42.0,drama,tamil
tt5842032,India Unplugged,,,6.27478459199189,42.0,drama,urdu
tt10845422,Kanyavanangal,2019,,6.27478459199189,42.0,drama,malayalam
tt12934616,Little Singham: Kaal Ka Badla,2020,,5.1,9.0,"animation, action",hindi
tt0345177,Ek Doctor Ki Maut,1990,,8.3,1309.0,"biography, drama",hindi
tt0273801,Mazaaq,1943,,6.27478459199189,42.0,drama,hindi
tt0246286,The Train,1970,,6.4,148.0,"action, crime, mystery",hindi
tt5602510,Lala Begum,2016,,6.5,21.0,"drama, thriller",urdu
tt3121650,Ved Lavi Jeeva,2010,,7.2,14.0,drama,marathi
tt0269821,Ravoyi Chandamama,1999,,4.9,186.0,"drama, romance",telugu
tt0178175,Aakhri Ghulam,1989,,5.0,32.0,"action, crime, drama",hindi
tt0267430,Diljani,1935,,6.27478459199189,42.0,drama,hindi
tt14223600,Jutt Majhey Da,1988,,6.27478459199189,42.0,drama,punjabi
tt10300254,Evadu Thakkuva Kadu,2019,,7.5,21.0,action,telugu
tt13099080,Veera Ranachandi,2017,,6.27478459199189,42.0,drama,kannada
tt3885696,Ice Cream,,,3.4,114.0,"horror, thriller",telugu
tt5289552,Sasanam,2006,,6.1,16.0,drama,tamil
tt0408976,Krishna Cottage,2004,,5.1,1004.0,"horror, mystery",hindi
tt0079889,Sankarabharanam,1980,,8.7,1985.0,"drama, music, romance",telugu
tt0231651,Ghulam Begum Badshah,1956,,6.6,5.0,"drama, history",hindi
tt8435324,Bombay Rose,2019,,6.1,440.0,"animation, drama, romance",hindi
tt0234571,Ratha Kanneer,1954,,8.1,306.0,drama,tamil
tt5319796,Utthaan,1989,,6.27478459199189,42.0,drama,hindi
tt13637832,Jaanmoni Vol - 1,2008,,6.27478459199189,42.0,"musical, romance",assamese
tt0233281,Badhti Ka Naam Dadhi,1974,,6.7,37.0,drama,hindi
tt1726048,Neeye Nijam,2005,,6.27478459199189,42.0,drama,tamil
tt10851886,Madhanam,2019,,8.9,9.0,"comedy, romance",telugu
tt0381261,Hyderabad Ki Nazneen,1952,,6.27478459199189,42.0,drama,hindi
tt8410616,Daakghor,2018,,6.27478459199189,42.0,drama,bengali
tt1464526,Coolie,2004,,6.3,26.0,action,bhojpuri
tt0273275,Ilamura Thamburan,1998,,4.7,6.0,drama,malayalam
tt0076259,Khoon Pasina,1977,,6.2,352.0,"action, drama",hindi
tt2894356,Seeta Salma Suzy,1992,,6.27478459199189,42.0,action,hindi
tt14223170,Suhaagan,1986,,6.27478459199189,42.0,drama,punjabi
tt1579544,Ganesh,2009,,5.0,257.0,romance,telugu
tt0154719,Karwane Hayat,1935,,6.0,6.0,drama,urdu
tt0371746,Iron Man,2008,,7.9,954861.0,"action, adventure, sci-fi",urdu
tt3966616,Choti Si Kahani,,,5.7,12.0,drama,urdu
tt0314665,Shiva Sainya,1996,,8.5,12.0,"action, drama",kannada
tt7205642,Pita Maata Santan,1997,,6.27478459199189,42.0,"action, drama, romance",bengali
tt1612570,Punnagai Poove,2003,,5.6,22.0,romance,tamil
tt0055949,Ek Musafir Ek Hasina,1962,,6.6,48.0,"action, comedy, mystery",oriya
tt0281384,Yechchil Iravugal,1982,,3.6,5.0,drama,tamil
tt0356101,Swarnakireedam,1996,,6.27478459199189,42.0,drama,malayalam
tt6834466,Samhaara,2018,,6.0,43.0,"action, thriller",kannada
tt7393494,Aro Oral,2017,,8.3,15.0,"short, mystery",malayalam
tt10183624,Puthiya Katru,,,6.27478459199189,42.0,drama,tamil
tt13010546,1 Pandhu 4 Run 1 Wicket,2014,,6.27478459199189,42.0,drama,tamil
tt4228746,Zid,2014,,4.4,1066.0,"crime, romance, thriller",hindi
tt0215534,Ayalathe Sundari,1974,,7.1,8.0,"comedy, musical",malayalam
tt0282606,Inakkilly,1984,,6.27478459199189,42.0,"drama, romance",malayalam
tt0242839,Sampoorna Mahabharat,1983,,7.8,10.0,"action, adventure, drama",gujarati
tt3867500,Pratibad,1971,,6.27478459199189,42.0,drama,bengali
tt0099869,Izzatdaar,1990,,5.2,177.0,"action, crime, drama",hindi
tt1579634,Minor Raja,1991,,6.5,13.0,comedy,telugu
tt0356152,Ullasappoonkattu,1997,,4.8,54.0,comedy,malayalam
tt6889310,Dhaani,,,8.4,30.0,"family, romance",urdu
tt0322910,Kaivazhikal Piriyumbol,1977,,6.27478459199189,42.0,drama,malayalam
tt1411911,Nyayam Meere Cheppali,1985,,5.8,9.0,drama,telugu
tt0092049,Tan-Badan,1986,,5.1,37.0,drama,hindi
tt5625458,Miss Priyambada,1967,,7.1,12.0,romance,bengali
tt0060306,Devar,1966,,7.2,81.0,"crime, drama, romance",hindi
tt1620550,Naaji,1959,,6.27478459199189,42.0,drama,punjabi
tt9059202,Kuch Der Aur,2018,,8.5,41.0,drama,hindi
tt1408029,Krantiveer: The Revolution,2010,,4.6,19.0,"action, crime, drama",hindi
tt1575626,Manasupaddanu Kani,2000,,6.27478459199189,42.0,romance,telugu
tt14224146,Pyar aur Paisa,1991,,6.27478459199189,42.0,drama,urdu
tt0387152,Dak Babu,1954,,6.27478459199189,42.0,"drama, family",hindi
tt8983164,Chhalaang,2020,,6.4,15444.0,"comedy, drama",hindi
tt10106530,Kallan Avaran,2019,,6.27478459199189,42.0,"short, drama",malayalam
tt0214933,Mastuto Bhai,1934,,6.27478459199189,42.0,drama,bengali
tt9176102,Tuesdays and Fridays,2021,,4.5,407.0,"comedy, musical, romance",hindi
tt5879442,Varna Vasanthangal,2016,,6.27478459199189,42.0,drama,malayalam
tt3029960,Pigman,,,5.1,32.0,"drama, family",malayalam
tt0242262,Amar Suhagin,1978,,6.27478459199189,42.0,drama,hindi
tt13912646,Father Chitti Umaa Kaarthik,2021,,6.5,30.0,drama,telugu
tt0093578,Mr. India,1987,,7.8,14265.0,"action, comedy, drama",hindi
tt0305367,Chukkan,1994,,5.0,23.0,drama,malayalam
tt11489230,Kushthi,2006,,6.27478459199189,42.0,comedy,tamil
tt5940384,Bilu: A demon within,2017,,7.1,133.0,"drama, fantasy",bengali
tt4846906,Leather Life,2015,,6.5,10.0,drama,punjabi
tt0226786,Hum Tum Pe Marte Hain,1999,,5.3,483.0,"comedy, drama, romance",hindi
tt6758346,Vaettiya Madichu Kattu,1998,,5.5,19.0,comedy,tamil
tt9889948,Nenu Nene Ramune,2018,,6.27478459199189,42.0,drama,telugu
tt3816438,Laal Joda,2001,,6.27478459199189,42.0,thriller,hindi
tt8159864,"Brakefail, The 4 mechanics",2010,,6.27478459199189,42.0,comedy,bengali
tt3958596,Borbaad,2014,,5.4,197.0,"action, drama, romance",bengali
tt2751148,Meera Ke Girdhar,1992,,6.27478459199189,42.0,drama,hindi
tt0390647,Zehreeli,1977,,6.27478459199189,42.0,"action, crime, mystery",hindi
tt0277624,Champion Thomas,1990,,5.6,8.0,comedy,malayalam
tt0371803,Maa Daivam,1976,,6.27478459199189,42.0,musical,telugu
tt1593634,Aaj Sandhyay,1954,,6.27478459199189,42.0,drama,bengali
tt0366993,Saanjhbatir Roopkathara,2002,,6.2,145.0,"drama, family",bengali
tt10225364,Utkarsha,1990,,6.27478459199189,42.0,drama,kannada
tt14097512,Manasa,2013,,6.27478459199189,42.0,drama,kannada
tt0418818,Ladki Sahyadri Ki,1966,,5.0,9.0,"musical, drama",hindi
tt0464800,Darshan: The Embrace,2005,,6.4,184.0,documentary,malayalam
tt2663792,Johra Bai,2000,,6.27478459199189,42.0,action,hindi
tt5304172,Har Har Byomkesh,2015,,6.8,852.0,"action, thriller",bengali
tt3100362,Chaalbaaz Leader,1970,,6.27478459199189,42.0,drama,hindi
tt6774818,Prithvi,1994,,8.3,6.0,drama,nepali
tt11117452,Nistaran,2019,,6.27478459199189,42.0,drama,hindi
tt3477056,Do Haath 100 Bandooken,1974,,6.27478459199189,42.0,action,hindi
tt11952188,Ruby,1986,,6.27478459199189,42.0,drama,urdu
tt0267900,Sabak,1950,,6.27478459199189,42.0,drama,hindi
tt5789882,Ostittey Amar Desh,2007,,7.6,9.0,war,bengali
tt0345689,Naadham,1983,,6.27478459199189,42.0,drama,malayalam
tt1482234,Salawati,2008,,6.27478459199189,42.0,drama,tamil
tt4920258,Armaan,2013,,6.8,43.0,"comedy, drama, romance",oriya
tt9892234,Purano Bullet,2019,,6.27478459199189,42.0,drama,nepali
tt1649435,Vinayakudu,2008,,7.2,79.0,"comedy, romance",tamil
tt4491426,Jalladon Ka Jallad,2004,,6.27478459199189,42.0,action,hindi
tt10083986,Bhinna,2019,,7.4,28.0,thriller,kannada
tt13789606,Adhu,2004,,6.27478459199189,42.0,drama,tamil
tt1987022,Virodhi,2011,,6.6,34.0,drama,telugu
tt1538411,Umno O Jhumno,1975,,6.27478459199189,42.0,drama,bengali
tt2958972,Anokha Aspatal,1989,,6.8,12.0,comedy,hindi
tt0375705,Dhill,2001,,7.0,789.0,"action, drama",tamil
tt4339008,Mudhal Idam,2011,,6.27478459199189,42.0,"comedy, romance",tamil
tt0261222,Raja Malaya Simhan,,,6.27478459199189,42.0,drama,telugu
tt13230900,Mangaata,2016,,6.27478459199189,42.0,drama,kannada
tt4614448,Hiro Ghoghe Jai Avyo,1983,,6.27478459199189,42.0,comedy,gujarati
tt0353982,Savidham,1992,,6.3,14.0,romance,malayalam
tt10217620,Aavartan,2021,,6.27478459199189,42.0,musical,hindi
tt5785980,Itihaas Konna,2000,,6.27478459199189,42.0,war,bengali
tt2064816,"I, Me aur Main",2013,,4.6,1807.0,"comedy, drama, musical",hindi
tt4504934,Envazhi Thani Vazhi,2015,,3.4,19.0,action,tamil
tt3563080,Saya E Khuda E Zuljalal,2016,,6.9,129.0,"action, drama, history",urdu
tt7223150,Marg,1996,,6.27478459199189,42.0,drama,bengali
tt3099096,Irada,1971,,6.27478459199189,42.0,romance,hindi
tt11423562, Alif Laila,,,6.27478459199189,42.0,"adventure, fantasy",urdu
tt3628802,Hind Ki Wali,1978,,6.27478459199189,42.0,drama,hindi
tt13591762, Coke Studio,,,6.27478459199189,42.0,music,urdu
tt0156871,Parichay,1941,,6.27478459199189,42.0,drama,bengali
tt6493322,Sai V/S I,2017,,6.27478459199189,42.0,drama,hindi
tt14519796,Teri Yaad,2021,,6.27478459199189,42.0,"short, romance",urdu
tt6471054,Ajji,2017,,6.9,939.0,drama,hindi
tt1579772,Golmaal,2003,,7.0,595.0,comedy,telugu
tt1398938,Bangalore Bhootha,1975,,6.27478459199189,42.0,drama,kannada
tt5510876, Mann Mayal,2016,,8.1,35.0,"drama, romance",oriya
tt2137392,The Sound of One Leg Dancing,2011,,6.27478459199189,42.0,"documentary, short, drama",nepali
tt0410521,"Right Here, Right Now",2003,,7.9,209.0,"short, comedy, drama",malayalam
tt3323836,Raja Thandiram,1984,,7.2,5.0,drama,tamil
tt0069152,Raaste Kaa Patthar,1972,,5.7,83.0,"drama, romance",hindi
tt0251669,Diste Tasa Naste,1956,,6.27478459199189,42.0,drama,marathi
tt0362055,Pyaar Hi Pyaar Mein,2003,,7.2,10.0,"drama, romance",urdu
tt0363449,Awaragardi,1990,,5.4,8.0,action,hindi
tt1579524,Ammaleni Puttinellu,1996,,6.27478459199189,42.0,family,telugu
tt0155547,Bharat Ke Shaheed,1972,,6.27478459199189,42.0,"drama, history",hindi
tt0449306,Lucky: No Time for Love,2005,,4.7,3276.0,"musical, drama, romance",hindi
tt0080982,Kalyug,1981,,7.8,493.0,drama,hindi
tt0376684,Jadui Ratan,1947,,6.27478459199189,42.0,"action, fantasy",hindi
tt13507408,Theeviram,2020,,5.5,22.0,"drama, thriller",tamil
tt1057927,Kalu,1987,,6.27478459199189,42.0,drama,punjabi
tt0254185,Bhoomiyile Malakha,1965,,6.27478459199189,42.0,drama,malayalam
tt0156695,Kavi,1949,,7.5,10.0,drama,bengali
tt0317996,Poovarasan,1996,,4.9,29.0,drama,tamil
tt0351832,Thacholy Thankappan,1984,,6.27478459199189,42.0,drama,malayalam
tt0374122,Phir Aayee Barsat,1985,,7.8,6.0,romance,hindi
tt2437236,Loh Purush,1999,,5.3,15.0,action,hindi
tt7070776,Jollad,1998,,6.27478459199189,42.0,action,bengali
tt0319539,Idhem Pellaam Baaboy,1990,,6.27478459199189,42.0,drama,telugu
tt0248228,Neerum Neruppum,1971,,6.6,25.0,drama,tamil
tt2898694,Police Custody,1995,,6.27478459199189,42.0,action,hindi
tt12638206,Durga Aali Ghara,1996,,6.27478459199189,42.0,drama,marathi
tt1390821,Chirodini Tumi Je Amar,2008,,6.7,367.0,romance,bengali
tt0250768,Talismi Jazeera,1992,,5.3,6.0,drama,urdu
tt8634328,Asees,2018,,7.5,191.0,drama,punjabi
tt4869678,Superstar Kidnap,2015,,6.6,631.0,thriller,telugu
tt1430096,Kutty Srank: The Sailor of Hearts,2009,,7.0,494.0,drama,malayalam
tt4701664,Thiranthidu Seese,2015,,6.5,26.0,"drama, thriller",tamil
tt2007445,Plaza Miranda,1971,,6.27478459199189,42.0,drama,telugu
tt13139222,Before You Go-Love,2020,,6.27478459199189,42.0,"drama, romance",hindi
tt0105866,Yalgaar,1992,,5.4,413.0,"action, drama, thriller",hindi
tt0376787,Naani,2004,,5.3,1150.0,romance,telugu
tt0243447,Nausherwan-E-Adil,1957,,6.4,17.0,"action, adventure, drama",oriya
tt0155840,Lovers,1983,,4.7,27.0,"comedy, drama, romance",hindi
tt13837450,Pagliyera Pokhiyun Jhain,,,6.27478459199189,42.0,"animation, short",nepali
tt0265558,The Porter,1999,,6.27478459199189,42.0,drama,malayalam
tt3288670,Sringara Velan,2013,,3.2,217.0,comedy,tamil
tt3269004,Unmaye Un Vilai Enna,1976,,6.27478459199189,42.0,drama,tamil
tt7702330,Dar Si Jaati Hai Sila,,,8.6,60.0,drama,oriya
tt10189382,Panakkara Penn,1976,,6.27478459199189,42.0,drama,tamil
tt0374080,Nafrat,1987,,6.27478459199189,42.0,action,hindi
tt5784614,Amar Jonmobhumi,1973,,6.27478459199189,42.0,war,bengali
tt0466367,Chand Sa Roshan Chehra,2005,,4.8,52.0,romance,hindi
tt13370502,Wedding Night Strories,,,6.27478459199189,42.0,drama,urdu
tt10919600,Seasons Greeting,2019,,5.4,24.0,drama,hindi
tt1422732,Raja Veetu Kannukutti,1984,,6.27478459199189,42.0,drama,tamil
tt9631938,Premleela,2019,,6.27478459199189,42.0,romance,nepali
tt0261757,Jarasandha,1938,,6.27478459199189,42.0,"musical, drama",telugu
tt0318015,Raman Abdullah,1997,,5.3,15.0,drama,tamil
tt1468864,Maruthanattu Ilavrasi,1950,,7.4,5.0,drama,tamil
tt2387495,Jalpari: The Desert Mermaid,2012,,7.1,371.0,"drama, family, mystery",hindi
tt0257089,Sandhya,1969,,6.27478459199189,42.0,drama,malayalam
tt3509688,Prem Rahasya,1981,,6.27478459199189,42.0,romance,hindi
tt11038702,Dandam,2019,,8.1,15.0,action,marathi
tt0276327,Meenathil Thalikettu,1998,,6.6,237.0,"comedy, drama, family",malayalam
tt4898962,Oru Naal Iravil,2015,,6.8,143.0,"drama, thriller",tamil
tt2615584,Phata Poster Nikhla Hero,2013,,4.8,4423.0,"action, comedy",hindi
tt0259252,Chintamani,1956,,6.27478459199189,42.0,drama,telugu
tt0242314,Billoo Baadshah,1989,,4.6,39.0,"action, crime, drama",hindi
tt7085078,Prem Geet 2,2017,,7.4,113.0,"drama, romance",nepali
tt3325458,Asthikkoru Aanum Asaikku Oru Ponnum,1962,,6.27478459199189,42.0,romance,tamil
tt0929764,Istam,2001,,5.8,37.0,romance,telugu
tt0368065,Nattukoru Nallavan,1959,,6.27478459199189,42.0,drama,tamil
tt0373971,Khawaja Ki Diwani,1981,,6.27478459199189,42.0,drama,hindi
tt0244017,Kathayariyathe,1981,,6.27478459199189,42.0,drama,malayalam
tt6975084,Tomake Chai,2017,,5.3,91.0,romance,bengali
tt0213644,Fariyaad,1942,,6.27478459199189,42.0,drama,hindi
tt12140104,Shoonya,2020,,6.27478459199189,42.0,drama,hindi
tt6536950,Singara Chennai,2004,,6.27478459199189,42.0,drama,tamil
tt1464735,Baji,1963,,7.5,10.0,drama,oriya
tt9011126,8MM Bullet,2018,,7.0,64.0,crime,kannada
tt0240891,Sesham Kazhchayil,1983,,6.3,20.0,drama,malayalam
tt14206828,Sher-e-Azam,2002,,6.27478459199189,42.0,drama,punjabi
tt0274116,Suppryaputhran,1998,,5.9,9.0,drama,malayalam
tt2042607,Nam Naadu,2007,,4.0,18.0,"action, crime, drama",tamil
tt3417422,Drishyam,2013,,8.3,34691.0,"crime, drama, thriller",malayalam
tt4201786,Hum Tumhe Yaad Aayenge,2000,,6.27478459199189,42.0,romance,hindi
tt5050580, Dirilis: Ertugrul,,,9.2,191.0,"action, adventure, drama",urdu
tt3522722,Kaalai,2008,,3.3,113.0,action,tamil
tt7822552,My School,2018,,6.27478459199189,42.0,drama,malayalam
tt0157899,Kirayadar,1986,,6.3,75.0,"comedy, drama",hindi
tt10545214,Aliya Basu Gayab Hai,2020,,6.27478459199189,42.0,drama,hindi
tt0270031,Vazhi Piranthadu,1964,,6.27478459199189,42.0,drama,tamil
tt13825730,Yaar Yaaro Ghorimele,2018,,6.27478459199189,42.0,drama,kannada
tt8490140,Dost Asava Tar Asa,1978,,8.2,9.0,drama,marathi
tt0213499,Bhagyawan,1953,,6.27478459199189,42.0,"drama, family",hindi
tt13272004,Ae phansaa,2008,,6.27478459199189,42.0,comedy,hindi
tt0375601,Bhalai,1943,,6.27478459199189,42.0,drama,hindi
tt14325634,Jhalli,1973,,6.27478459199189,42.0,drama,punjabi
tt5310726,Post Master,1955,,6.27478459199189,42.0,drama,hindi
tt0376683,Jadui Putli,1946,,6.27478459199189,42.0,drama,hindi
tt10004074,Ali the Blind Boxer,2019,,6.27478459199189,42.0,drama,hindi
tt5293388,Panaah,2015,,7.6,11.0,"short, crime, drama",urdu
tt2871010,Sonali Cable,2014,,5.4,970.0,"comedy, drama",hindi
tt12580046,Chitradurgada Onake Obavva,2019,,6.27478459199189,42.0,history,kannada
tt1159917,Bombay to Bangkok,2008,,4.6,415.0,"comedy, crime, romance",hindi
tt0323883,Sandya My Love,2001,,6.27478459199189,42.0,drama,malayalam
tt0274684,Nandakumar,,,6.27478459199189,42.0,drama,tamil
tt0353780,Nandini Oppol,1994,,5.2,11.0,drama,malayalam
tt0186849,Balanagamma,1981,,4.8,11.0,drama,telugu
tt1851841,Aaghaat,2010,,8.0,39.0,drama,marathi
tt0155472,Acharam Ammini Osaram Omana,1977,,5.1,9.0,"comedy, drama",malayalam
tt3564286,Durga Pooja,1962,,6.27478459199189,42.0,drama,hindi
tt9537374,Endharoo Mahanubhavulu,2018,,6.27478459199189,42.0,drama,telugu
tt11091790,Nirahua Rickshawwala,2010,,6.27478459199189,42.0,drama,bhojpuri
tt8166032,Prakasan,2017,,6.27478459199189,42.0,drama,malayalam
tt1369673,Kumkuma Thanda Saubhagya,1985,,6.27478459199189,42.0,drama,kannada
tt2230440,Aiven Raula Pai Gaya,2012,,5.4,102.0,"comedy, drama, musical",punjabi
tt13690194,Naariya Seere Kadda,2010,,6.27478459199189,42.0,drama,tamil
tt0353824,O' Faby,1993,,7.2,59.0,"animation, drama, family",malayalam
tt0246098,Mysore Mallige,1991,,7.8,62.0,drama,kannada
tt13689976,Vaare Vah,2010,,6.27478459199189,42.0,drama,kannada
tt8908048,Son Of Manjeet Singh,2018,,7.8,255.0,"comedy, drama, sport",punjabi
tt0158026,Night in London,1967,,6.6,37.0,"action, drama, thriller",hindi
tt0327024,M.L.A.,1957,,6.27478459199189,42.0,drama,telugu
tt0355904,Poothumbium Poovalanmarum,1997,,3.6,5.0,drama,malayalam
tt9460808,Ek Hoti Rani,2016,,6.27478459199189,42.0,romance,marathi
tt0158574,Dahleez,1986,,5.3,50.0,"action, drama",hindi
tt0156810,Mujrim,1944,,6.27478459199189,42.0,drama,hindi
tt4968780,Rowdy Cheetah,2001,,7.3,16.0,action,hindi
tt3682926,Air Mail,1960,,6.27478459199189,42.0,drama,hindi
tt14520816,Nuvve Naa Bangaram,2014,,6.27478459199189,42.0,drama,telugu
tt0378344,Meera Shyam,1976,,6.27478459199189,42.0,"drama, fantasy",hindi
tt4171600,Chhota Bheem in the Incan Adventure,2013,,6.5,22.0,"animation, adventure, fantasy",telugu
tt8459698,Thirbokigalu,2018,,6.27478459199189,42.0,romance,kannada
tt1896832,The Life Zindagi,2011,,6.27478459199189,42.0,"drama, romance",hindi
tt0897374,Munna,2007,,5.6,863.0,action,telugu
tt14233276,Sanchu,2008,,6.27478459199189,42.0,drama,kannada
tt3673378,Ladki Badnaam Si,1991,,6.27478459199189,42.0,thriller,hindi
tt0246778,Melnattu Marumagal,1975,,5.6,22.0,"drama, romance",tamil
tt6020474,Ek Kulti Ek,2013,,4.6,22.0,family,marathi
tt3511190,Shaadi Se Pehle Aur Shaadi Ke Baad,1989,,6.27478459199189,42.0,drama,hindi
tt7030172,Bhanta,2008,,7.1,8.0,drama,kannada
tt11290104,The Motorcycle Man,2020,,6.27478459199189,42.0,mystery,hindi
tt0259639,Thayi Thangai Pasam,1995,,4.9,8.0,drama,tamil
tt0156444,Daal Me Kala,1964,,6.0,21.0,"comedy, drama",hindi
tt0361796,Khatarnaak,1990,,5.3,80.0,"action, crime, drama",hindi
tt1429077,My Brother My Enemy,2005,,6.27478459199189,42.0,"documentary, short",urdu
tt0060444,Gaban,1966,,6.9,39.0,"crime, drama, romance",bhojpuri
tt14075128,Zara Ka Nazariya,,,6.27478459199189,42.0,short,urdu
tt0065882,Ilzam,1970,,6.27478459199189,42.0,"action, crime, drama",hindi
tt10465524,A Gift of Love: Sifar,2019,,8.0,29.0,"drama, romance",hindi
tt7890672,The Survivor,,,9.9,7.0,short,oriya
tt0275184,Adivaram,1997,,6.27478459199189,42.0,drama,malayalam
